season,match_id,match_name,home_team,away_team,venue,batting_innings,bowling_innings,fullname,total_fp,dream_team,captain,vice_captain,against_team,role
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,134,1,1,0,CSK,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohit Sharma,95,1,0,1,CSK,Bowler
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,60,1,0,0,CSK,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Hardik Pandya,35,0,0,0,CSK,All-Rounder
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,12,0,0,0,CSK,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,4,0,0,0,CSK,Bowler
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Devon Conway,69,1,0,0,GT,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Matheesha Pathirana,60,1,0,0,GT,Bowler
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Shivam Dube,48,1,0,0,GT,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Ravindra Jadeja,47,1,0,0,GT,All-Rounder
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Ruturaj Gaikwad,47,1,0,0,GT,Batsman
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Deepak Chahar,29,0,0,0,GT,Bowler
2023,1370353,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,MS Dhoni,22,0,0,0,GT,Wicket-Keeper
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,182,1,1,0,MI,Batsman
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohit Sharma,159,1,0,1,MI,Bowler
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,76,1,0,0,MI,Bowler
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,68,1,0,0,MI,Batsman
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Hardik Pandya,48,1,0,0,MI,All-Rounder
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,20,0,0,0,MI,Batsman
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Suryakumar Yadav,88,1,0,0,GT,Batsman
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Tilak Varma,68,1,0,0,GT,Batsman
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Cameron Green,42,1,0,0,GT,All-Rounder
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Ishan Kishan,16,0,0,0,GT,Wicket-Keeper
2023,1370352,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Rohit Sharma,13,0,0,0,GT,Batsman
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Cameron Green,81,1,0,0,LSG,All-Rounder
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Suryakumar Yadav,51,1,0,0,LSG,Batsman
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ishan Kishan,36,1,0,0,LSG,Wicket-Keeper
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Tilak Varma,34,1,0,0,LSG,Batsman
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Rohit Sharma,30,0,0,0,LSG,Batsman
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Marcus Stoinis,57,1,0,0,MI,All-Rounder
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Krunal Pandya,13,0,0,0,MI,All-Rounder
2023,1370351,LSG v MI,LSG,MI,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Nicholas Pooran,10,0,0,0,MI,Batsman
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ravindra Jadeja,102,1,1,0,GT,All-Rounder
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ruturaj Gaikwad,91,1,0,1,GT,Batsman
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Devon Conway,68,1,0,0,GT,Batsman
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Deepak Chahar,62,1,0,0,GT,Bowler
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Matheesha Pathirana,62,1,0,0,GT,Bowler
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,MS Dhoni,5,0,0,0,GT,Wicket-Keeper
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Shivam Dube,5,0,0,0,GT,Batsman
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Rashid Khan,84,1,0,0,CSK,Bowler
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Shubman Gill,64,1,0,0,CSK,Batsman
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Mohit Sharma,54,1,0,0,CSK,Bowler
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Hardik Pandya,21,0,0,0,CSK,All-Rounder
2023,1370350,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,David Miller,16,0,0,0,CSK,Batsman
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1,2,Virat Kohli,148,1,0,1,GT,Batsman
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1,2,Mohammed Siraj,54,1,0,0,GT,Bowler
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1,2,Faf du Plessis,39,1,0,0,GT,Batsman
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1,2,Harshal Patel,29,0,0,0,GT,Bowler
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1,2,Glenn Maxwell,18,0,0,0,GT,All-Rounder
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",2,1,Shubman Gill,151,1,1,0,RCB,Batsman
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",2,1,Rashid Khan,39,1,0,0,RCB,Bowler
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",2,1,David Miller,11,0,0,0,RCB,Batsman
2023,1359544,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",2,1,Mohit Sharma,-2,0,0,0,RCB,Bowler
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",1,2,Bhuvneshwar Kumar,31,1,0,0,MI,Bowler
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",1,2,Heinrich Klaasen,26,1,0,0,MI,Wicket-Keeper
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",1,2,Aiden Markram,19,0,0,0,MI,Batsman
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",2,1,Cameron Green,150,1,1,0,SRH,All-Rounder
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",2,1,Rohit Sharma,82,1,0,0,SRH,Batsman
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",2,1,Suryakumar Yadav,37,1,0,0,SRH,Batsman
2023,1359543,MI v SRH,MI,SRH,"Wankhede Stadium, Mumbai",2,1,Ishan Kishan,29,1,0,0,SRH,Wicket-Keeper
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",1,2,Nicholas Pooran,90,1,0,1,KKR,Batsman
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",1,2,Krunal Pandya,56,1,0,0,KKR,All-Rounder
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",1,2,Quinton de Kock,42,0,0,0,KKR,Wicket-Keeper
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",1,2,Marcus Stoinis,2,0,0,0,KKR,All-Rounder
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",2,1,Sunil Narine,57,1,0,0,LSG,All-Rounder
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",2,1,Varun Chakravarthy,29,0,0,0,LSG,Bowler
2023,1359542,KKR v LSG,KKR,LSG,"Eden Gardens, Kolkata",2,1,Andre Russell,21,0,0,0,LSG,All-Rounder
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Ruturaj Gaikwad,128,1,1,0,DC,Batsman
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Devon Conway,120,1,0,1,DC,Batsman
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Deepak Chahar,95,1,0,0,DC,Bowler
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Matheesha Pathirana,58,1,0,0,DC,Bowler
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Ravindra Jadeja,48,1,0,0,DC,All-Rounder
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,Shivam Dube,32,1,0,0,DC,Batsman
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1,2,MS Dhoni,9,0,0,0,DC,Wicket-Keeper
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,1,Axar Patel,20,0,0,0,CSK,All-Rounder
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,1,Phil Salt,7,0,0,0,CSK,Batsman
2023,1359541,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,1,Kuldeep Yadav,0,0,0,0,CSK,Bowler
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Sam Curran,90,1,1,0,RR,All-Rounder
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Jitesh Sharma,65,1,0,0,RR,Wicket-Keeper
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Kagiso Rabada,60,1,0,0,RR,Bowler
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Arshdeep Singh,27,0,0,0,RR,Bowler
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Yashasvi Jaiswal,72,1,0,0,PBKS,Batsman
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Trent Boult,38,1,0,0,PBKS,Bowler
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Sanju Samson,6,0,0,0,PBKS,Wicket-Keeper
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Yuzvendra Chahal,2,0,0,0,PBKS,Bowler
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Jos Buttler,2,0,0,0,PBKS,Batsman
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Heinrich Klaasen,150,1,1,0,SRH,Wicket-Keeper
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Bhuvneshwar Kumar,25,1,0,0,SRH,Bowler
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Aiden Markram,22,0,0,0,SRH,Batsman
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Abhishek Sharma,17,0,0,0,SRH,Batsman
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Virat Kohli,144,1,0,1,RCB,Batsman
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Faf du Plessis,98,1,0,0,RCB,Batsman
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Harshal Patel,45,1,0,0,RCB,Bowler
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Mohammed Siraj,35,1,0,0,RCB,Bowler
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Glenn Maxwell,10,0,0,0,RCB,All-Rounder
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Phil Salt,48,1,0,0,PBKS,Batsman
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Axar Patel,45,1,0,0,PBKS,All-Rounder
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Kuldeep Yadav,6,0,0,0,PBKS,Bowler
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Sam Curran,68,1,0,0,DC,All-Rounder
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Arshdeep Singh,2,0,0,0,DC,Bowler
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Jitesh Sharma,2,0,0,0,DC,Wicket-Keeper
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Kagiso Rabada,0,0,0,0,DC,Bowler
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Marcus Stoinis,127,1,1,0,MI,All-Rounder
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Krunal Pandya,62,1,0,0,MI,All-Rounder
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Quinton de Kock,24,1,0,0,MI,Wicket-Keeper
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Nicholas Pooran,21,0,0,0,MI,Batsman
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Ishan Kishan,101,1,0,1,LSG,Wicket-Keeper
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Rohit Sharma,54,1,0,0,LSG,Batsman
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Suryakumar Yadav,11,0,0,0,LSG,Batsman
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Cameron Green,8,0,0,0,LSG,All-Rounder
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,142,1,0,1,SRH,Batsman
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohit Sharma,114,1,0,0,SRH,Bowler
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,73,1,0,0,SRH,Batsman
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,22,0,0,0,SRH,Bowler
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Hardik Pandya,21,0,0,0,SRH,All-Rounder
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,20,0,0,0,SRH,Batsman
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Bhuvneshwar Kumar,181,1,1,0,GT,Bowler
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Heinrich Klaasen,102,1,0,0,GT,Wicket-Keeper
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Marco Jansen,48,1,0,0,GT,Bowler
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Aiden Markram,23,0,0,0,GT,Batsman
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Abhishek Sharma,18,0,0,0,GT,Batsman
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Deepak Chahar,83,1,1,0,KKR,Bowler
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Shivam Dube,65,1,0,0,KKR,Batsman
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Devon Conway,41,1,0,0,KKR,Batsman
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ravindra Jadeja,34,1,0,0,KKR,All-Rounder
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ruturaj Gaikwad,25,1,0,0,KKR,Batsman
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Matheesha Pathirana,12,0,0,0,KKR,Bowler
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,MS Dhoni,6,0,0,0,KKR,Wicket-Keeper
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Sunil Narine,76,1,0,0,CSK,All-Rounder
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Varun Chakravarthy,62,1,0,0,CSK,Bowler
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Andre Russell,6,0,0,0,CSK,All-Rounder
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Glenn Maxwell,106,1,1,0,RR,All-Rounder
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Faf du Plessis,74,1,0,0,RR,Batsman
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Mohammed Siraj,55,1,0,0,RR,Bowler
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Virat Kohli,39,1,0,0,RR,Batsman
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Yashasvi Jaiswal,18,0,0,0,RCB,Batsman
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Sanju Samson,9,0,0,0,RCB,Wicket-Keeper
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Yuzvendra Chahal,4,0,0,0,RCB,Bowler
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Jos Buttler,2,0,0,0,RCB,Batsman
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Sam Curran,25,0,0,0,DC,All-Rounder
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Jitesh Sharma,10,0,0,0,DC,Wicket-Keeper
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Arshdeep Singh,4,0,0,0,DC,Bowler
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Axar Patel,40,1,0,0,PBKS,All-Rounder
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Kuldeep Yadav,35,1,0,0,PBKS,Bowler
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2,1,Phil Salt,34,1,0,0,PBKS,Batsman
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Heinrich Klaasen,68,1,0,0,LSG,Wicket-Keeper
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Aiden Markram,46,1,0,0,LSG,Batsman
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Abhishek Sharma,39,1,0,0,LSG,Batsman
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Bhuvneshwar Kumar,6,0,0,0,LSG,Bowler
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Quinton de Kock,70,1,0,1,SRH,Wicket-Keeper
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Nicholas Pooran,69,1,0,0,SRH,Batsman
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Krunal Pandya,64,1,0,0,SRH,All-Rounder
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Marcus Stoinis,60,1,0,0,SRH,All-Rounder
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Avesh Khan,23,0,0,0,SRH,Bowler
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",1,2,Suryakumar Yadav,152,1,0,1,GT,Batsman
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",1,2,Ishan Kishan,57,1,0,0,GT,Wicket-Keeper
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",1,2,Rohit Sharma,44,1,0,0,GT,Batsman
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",1,2,Cameron Green,15,0,0,0,GT,All-Rounder
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2,1,Rashid Khan,252,1,1,0,MI,Bowler
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2,1,David Miller,61,1,0,0,MI,Batsman
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2,1,Mohit Sharma,27,0,0,0,MI,Bowler
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2,1,Shubman Gill,10,0,0,0,MI,Batsman
2023,1359531,MI v GT,MI,GT,"Wankhede Stadium, Mumbai",2,1,Hardik Pandya,9,0,0,0,MI,All-Rounder
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",1,2,Andre Russell,28,1,0,0,RR,All-Rounder
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",1,2,Sunil Narine,13,0,0,0,RR,All-Rounder
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",1,2,Varun Chakravarthy,4,0,0,0,RR,Bowler
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2,1,Yashasvi Jaiswal,138,1,1,0,KKR,Batsman
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2,1,Yuzvendra Chahal,122,1,0,1,KKR,Bowler
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2,1,Sanju Samson,72,1,0,0,KKR,Wicket-Keeper
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2,1,Trent Boult,66,1,0,0,KKR,Bowler
2023,1359530,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2,1,Jos Buttler,2,0,0,0,KKR,Batsman
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Matheesha Pathirana,107,1,1,0,DC,Bowler
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ravindra Jadeja,61,1,0,0,DC,All-Rounder
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Deepak Chahar,55,1,0,0,DC,Bowler
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Shivam Dube,41,1,0,0,DC,Batsman
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ruturaj Gaikwad,34,0,0,0,DC,Batsman
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,MS Dhoni,29,0,0,0,DC,Wicket-Keeper
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Devon Conway,15,0,0,0,DC,Batsman
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Axar Patel,103,1,0,1,CSK,All-Rounder
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Kuldeep Yadav,31,0,0,0,CSK,Bowler
2023,1359529,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Phil Salt,30,0,0,0,CSK,Batsman
2023,1359528,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,2,Glenn Maxwell,110,1,0,1,MI,All-Rounder
